1	SKU ID	SKU_CODE	SKU INTLNAME	SKU LOCALNAME	SKU PRICE	PRD ID	PRD INTLNAME	PRD LOCALNAME	PRD SHORTDESC	LIN ID	FRANCHISEEN	FRANCHISECH	PCT ID CATEGORY	CATEGORYEN	CATEGORYCH	PCT ID ROUTINE	ROUTINEEN	ROUTINECH	备注	产品形式	功能系列	名称系列	二级分类	三级级分类	商品层-带作用系列	规范SKU名-规格	规格（ml）		产品组合明细	店铺
25947310	20188	25947310	FERIA COLOR BOOSTER P37	纷莹艳色染发凝露P37	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹艳色染发凝露P37	纷莹艳色染发凝露P37	-			美发
25947410	248	25947410	FERIA COLOR BOOSTER P46	纷莹艳色染发凝露P46	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹艳色染发凝露P46	纷莹艳色染发凝露P46	-			美发
25947410	17307	25947410	FERIA COLOR BOOSTER P46	纷莹艳色染发凝露P46	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹艳色染发凝露P46	纷莹艳色染发凝露P46	-			美发
25947510	249	25947510	FERIA COLOR BOOSTER P64	纷莹艳色染发凝露P64	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹艳色染发凝露P64	纷莹艳色染发凝露P64	-			美发
25947510	17308	25947510	FERIA COLOR BOOSTER P64	纷莹艳色染发凝露P64	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹艳色染发凝露P64	纷莹艳色染发凝露P64	-			美发
25947610	250	25947610	FERIA COLOR BOOSTER P75	纷莹艳色染发凝露P75	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹艳色染发凝露P75	纷莹艳色染发凝露P75	-			美发
25947610	17309	25947610	FERIA COLOR BOOSTER P75	纷莹艳色染发凝露P75	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹艳色染发凝露P75	纷莹艳色染发凝露P75	-			美发
25948310	851	25948310	FERIA 3D COLOR 36	纷莹护发染发乳36	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳36	纷莹护发染发乳36	-			美发
25948310	19352	25948310	FERIA 3D COLOR 36	纷莹护发染发乳36	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳36	纷莹护发染发乳36	-			美发
25948410	852	25948410	FERIA 3D COLOR 42	纷莹护发染发乳42	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳42	纷莹护发染发乳42	-			美发
25948410	19353	25948410	FERIA 3D COLOR 42	纷莹护发染发乳42	69	32	Feria Booster	纷莹艳色染发凝露	Feria Booster 纷莹艳色染发凝露	114	Feria Original	Feria Original	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳42	纷莹护发染发乳42	-			美发
25948610	853	25948610	FERIA 3D COLOR 54	纷莹护发染发乳54	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳54	纷莹护发染发乳54	-			美发
25948610	19354	25948610	FERIA 3D COLOR 54	纷莹护发染发乳54	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳54	纷莹护发染发乳54	-			美发
25948910	854	25948910	FERIA 3D COLOR 56	纷莹护发染发乳56	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳56	纷莹护发染发乳56	-			美发
25948910	20102	25948910	FERIA 3D COLOR 56	纷莹护发染发乳56	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳56	纷莹护发染发乳56	-			美发
25949310	855	25949310	FERIA 3D COLOR 73	纷莹护发染发乳73	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳73	纷莹护发染发乳73	-			美发
25949310	20103	25949310	FERIA 3D COLOR 73	纷莹护发染发乳73	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳73	纷莹护发染发乳73	-			美发
25949410	856	25949410	FERIA 3D COLOR 74	纷莹护发染发乳74	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳74	纷莹护发染发乳74	-			美发
25949410	20104	25949410	FERIA 3D COLOR 74	纷莹护发染发乳74	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳74	纷莹护发染发乳74	-			美发
25949610	941	25949610	FERIA 3D COLOR 77	纷莹护发染发乳77	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳77	纷莹护发染发乳77	-			美发
25949610	20189	25949610	FERIA 3D COLOR 77	纷莹护发染发乳77	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳77	纷莹护发染发乳77	-			美发
25949710	857	25949710	FERIA 3D COLOR 81	纷莹护发染发乳81	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳81	纷莹护发染发乳81	-			美发
25949710	20105	25949710	FERIA 3D COLOR 81	纷莹护发染发乳81	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳81	纷莹护发染发乳81	-			美发
25951210	858	25951210	EXCELLENCE CREME #1	卓韵霜护发染发霜 01 自然黑EXCELLENCE 01	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜1-经典	卓韵霜1-经典	-			美发
25951210	20106	25951210	EXCELLENCE CREME #1	卓韵霜护发染发霜 01 自然黑EXCELLENCE 01	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜1-经典	卓韵霜1-经典	-			美发
25977810	982	25977810	FERIA 3D #85 CARAMEL CHIC	纷莹护发染发乳＃85亮蜜流金	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳85	纷莹护发染发乳85	-			美发
25977810	20230	25977810	FERIA 3D #85 CARAMEL CHIC	纷莹护发染发乳＃85亮蜜流金	69	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳85	纷莹护发染发乳85	-			美发
35104310	163	35104310	EXCELLENCE NO. 3	卓韵霜3	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜3-经典	卓韵霜3-经典	-			美发
35104310	17229	35104310	EXCELLENCE NO. 3	卓韵霜3	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜3-经典	卓韵霜3-经典	-			美发
35104410	164	35104410	EXCELLENCE NO. 3.15	卓韵霜3.15	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜3.15-经典	卓韵霜3.15-经典	-			美发
35104410	17230	35104410	EXCELLENCE NO. 3.15	卓韵霜3.15	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜3.15-经典	卓韵霜3.15-经典	-			美发
35104610	165	35104610	EXCELLENCE NO. 4	卓韵霜4	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4-经典	卓韵霜4-经典	-			美发
35104610	17231	35104610	EXCELLENCE NO. 4	卓韵霜4	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4-经典	卓韵霜4-经典	-			美发
35104810	166	35104810	EXCELLENCE NO. 4.20	卓韵霜4.20	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4.20-经典	卓韵霜4.20-经典	-			美发
35104810	17232	35104810	EXCELLENCE NO. 4.20	卓韵霜4.20	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4.20-经典	卓韵霜4.20-经典	-			美发
35105010	167	35105010	EXCELLENCE NO. 4.45	卓韵霜 #4.45	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4.45-经典	卓韵霜4.45-经典	-			美发
35105010	17233	35105010	EXCELLENCE NO. 4.45	卓韵霜 #4.45	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4.45-经典	卓韵霜4.45-经典	-			美发
35105310	860	35105310	EXCELLENCE NO. 5.6	卓韵霜 #5.6	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜5.6-经典	卓韵霜5.6-经典	-			美发
35105310	20108	35105310	EXCELLENCE NO. 5.6	卓韵霜 #5.6	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜5.6-经典	卓韵霜5.6-经典	-			美发
35105610	168	35105610	EXCELLENCE NO. 6.54	卓韵霜 #6.54	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜6.54-经典	卓韵霜6.54-经典	-			美发
35105610	17234	35105610	EXCELLENCE NO. 6.54	卓韵霜 #6.54	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜6.54-经典	卓韵霜6.54-经典	-			美发
35105710	861	35105710	EXCELLENCE NO. 6.66	卓韵霜 #6.66	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜6.66-经典	卓韵霜6.66-经典	-			美发
35105710	20109	35105710	EXCELLENCE NO. 6.66	卓韵霜 #6.66	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜6.66-经典	卓韵霜6.66-经典	-			美发
35105910	169	35105910	EXCELLENCE NO. 7.62	卓韵霜 #7.62	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜7.62-经典	卓韵霜7.62-经典	-			美发
35105910	17235	35105910	EXCELLENCE NO. 7.62	卓韵霜 #7.62	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜7.62-经典	卓韵霜7.62-经典	-			美发
35106010	170	35106010	EXCELLENCE NO. 5.4	卓韵霜 #5.4	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜5.4-经典	卓韵霜5.4-经典	-			美发
35106010	17236	35106010	EXCELLENCE NO. 5.4	卓韵霜 #5.4	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜5.4-经典	卓韵霜5.4-经典	-			美发
35106210	171	35106210	EXCELLENCE NO. 7.35	卓韵霜 #7.35	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜7.35-经典	卓韵霜7.35-经典	-			美发
35106210	17237	35106210	EXCELLENCE NO. 7.35	卓韵霜 #7.35	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜7.35-经典	卓韵霜7.35-经典	-			美发
35903710	172	35903710	EXCELLENCE NO. 6.44	卓韵霜6.44号EXCELLENCE 6.44	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜6.44-经典	卓韵霜6.44-经典	-			美发
35903710	17238	35903710	EXCELLENCE NO. 6.44	卓韵霜6.44号EXCELLENCE 6.44	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜6.44-经典	卓韵霜6.44-经典	-			美发
35903810	173	35903810	EXCELLENCE NO. 7.40	卓韵霜 #7.40	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜7.40-经典	卓韵霜7.40-经典	-			美发
35903810	17239	35903810	EXCELLENCE NO. 7.40	卓韵霜 #7.40	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜7.40-经典	卓韵霜7.40-经典	-			美发
35906610	174	35906610	EXCELLENCE NO. 3.6	卓韵霜3.6	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜3.6-经典	卓韵霜3.6-经典	-			美发
35906610	17240	35906610	EXCELLENCE NO. 3.6	卓韵霜3.6	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜3.6-经典	卓韵霜3.6-经典	-			美发
35906910	175	35906910	EXCELLENCE NO. 4.26	卓韵霜 #4.26	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4.26-经典	卓韵霜4.26-经典	-			美发
35906910	17241	35906910	EXCELLENCE NO. 4.26	卓韵霜 #4.26	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4.26-经典	卓韵霜4.26-经典	-			美发
35907510	176	35907510	EXCELLENCE NO. 5.62	卓韵霜5.62号EXCELLENCE 5.62	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜5.62-经典	卓韵霜5.62-经典	-			美发
